"","UniqueCarrier","delta_mean_delay","Year"
"1","DL",3.29121951806346,"1993"
"2","US",-1.1495695901513,"1993"
"3","AA",0.736013074677276,"1993"
"4","UA",1.44954615671281,"1993"
"5","WN",-3.02856191099023,"1993"
"6","NW",-3.39485855157294,"1993"
"7","CO",0.271845297427352,"1993"
"8","TW",-1.71933559647901,"1993"
"9","HP",-0.547154933630898,"1993"
"10","AS",-0.38231974319682,"1993"
