"","UniqueCarrier","delta_mean_delay","Year"
"1","WN",-0.672426797313865,"2001"
"2","DL",-0.543940477005071,"2001"
"3","AA",0.254356462560946,"2001"
"4","UA",3.09728131312677,"2001"
"5","US",-2.01469709943555,"2001"
"6","NW",-2.37644617060926,"2001"
"7","MQ",2.23285056459646,"2001"
"8","CO",-2.20496410420608,"2001"
"9","TW",-1.27975377034679,"2001"
"10","HP",2.7958093111114,"2001"
"11","AS",6.1886303727105,"2001"
"12","AQ",-0.639684840389976,"2001"
