"","UniqueCarrier","delta_mean_delay","Year"
"1","DL",2.60560693830705,"1992"
"2","US",1.11271400686048,"1992"
"3","AA",0.286582130644444,"1992"
"4","UA",0.0239634807377369,"1992"
"5","NW",-2.61478772780429,"1992"
"6","WN",-4.41740228597434,"1992"
"7","CO",0.864161787791946,"1992"
"8","TW",-1.04726667047919,"1992"
"9","HP",-2.85997212683136,"1992"
"10","AS",-0.185150275808661,"1992"
