"","UniqueCarrier","delta_mean_delay","Year"
"1","DL",-1.56766848921692,"1999"
"2","WN",-0.776758125062142,"1999"
"3","UA",1.63581386136459,"1999"
"4","US",2.19500820452011,"1999"
"5","AA",0.672315470508753,"1999"
"6","NW",-3.85672058595744,"1999"
"7","CO",0.23375312507995,"1999"
"8","TW",-2.23772027289999,"1999"
"9","HP",4.96163343765196,"1999"
"10","AS",2.75712148472472,"1999"
