"","UniqueCarrier","delta_mean_delay","Year"
"1","WN",0.00460390862344617,"2000"
"2","DL",-2.19332342467548,"2000"
"3","UA",8.00670584819679,"2000"
"4","US",-0.610991344652977,"2000"
"5","AA",-0.746059999399623,"2000"
"6","NW",-4.52373821886198,"2000"
"7","CO",-3.62292364276892,"2000"
"8","TW",-1.32936419790831,"2000"
"9","HP",4.46523184897453,"2000"
"10","AS",2.34856007887146,"2000"
"11","AQ",-7.93132299614266,"2000"
