"","UniqueCarrier","delta_mean_delay","Year"
"1","DL",1.83860085708572,"1996"
"2","WN",-2.78289981468759,"1996"
"3","UA",0.621392979084236,"1996"
"4","US",-1.49382568016726,"1996"
"5","AA",1.22651414485213,"1996"
"6","NW",-2.53651388117981,"1996"
"7","CO",-0.220299481458815,"1996"
"8","TW",2.08932137300746,"1996"
"9","HP",3.33580365501547,"1996"
"10","AS",3.55383620711812,"1996"
