"","UniqueCarrier","delta_mean_delay","Year"
"1","DL",0.910670297181214,"1994"
"2","US",0.764216179413006,"1994"
"3","AA",0.0340667455265971,"1994"
"4","UA",-0.52767243962702,"1994"
"5","WN",-1.0668453955702,"1994"
"6","CO",1.6166678839064,"1994"
"7","NW",-3.6045660181597,"1994"
"8","TW",0.0966451078066708,"1994"
"9","HP",2.23956789859373,"1994"
"10","AS",0.0942018416641881,"1994"
