"","UniqueCarrier","delta_mean_delay","Year"
"1","WN",0.699455892300538,"2002"
"2","AA",-2.00833506583749,"2002"
"3","DL",2.52105565175554,"2002"
"4","UA",-0.75815976192246,"2002"
"5","NW",0.342387789536652,"2002"
"6","US",-1.7212997676768,"2002"
"7","MQ",1.02351089394637,"2002"
"8","CO",-0.89400922250502,"2002"
"9","HP",-0.712266174554767,"2002"
"10","AS",2.21281551694267,"2002"
