"","UniqueCarrier","delta_mean_delay","Year"
"1","DL",2.03007579000369,"1997"
"2","WN",-0.853127063526792,"1997"
"3","UA",1.22334711680353,"1997"
"4","US",-1.92109275765516,"1997"
"5","AA",-2.63102845285599,"1997"
"6","NW",1.20519685474868,"1997"
"7","CO",0.503431930638589,"1997"
"8","TW",-1.80644354651424,"1997"
"9","HP",1.79438604224443,"1997"
"10","AS",2.02200219301012,"1997"
