"","UniqueCarrier","delta_mean_delay","Year"
"1","US",-0.812935667256461,"1991"
"2","DL",1.98833730283141,"1991"
"3","AA",-0.866009118718646,"1991"
"4","UA",1.92449005284216,"1991"
"5","NW",-3.00799403591067,"1991"
"6","CO",-0.192444368349094,"1991"
"7","WN",0.225299081064898,"1991"
"8","TW",0.266980758320424,"1991"
"9","HP",0.198399622637251,"1991"
"10","AS",-0.438546564963138,"1991"
"11","ML (1)",0.0111645605297914,"1991"
"12","PA (1)",-4.01460385716372,"1991"
