"","UniqueCarrier","delta_mean_delay","Year"
"1","DL",1.22323957108329,"1995"
"2","US",-0.879338627094919,"1995"
"3","UA",0.200431988455425,"1995"
"4","WN",-0.64986982794303,"1995"
"5","AA",0.244149921376838,"1995"
"6","NW",-2.14314638536233,"1995"
"7","CO",-0.678185838892245,"1995"
"8","TW",1.87863117893704,"1995"
"9","HP",2.12931815558793,"1995"
"10","AS",1.60541253586038,"1995"
