"","UniqueCarrier","delta_mean_delay","Year"
"1","DL",-1.82686932130999,"1998"
"2","WN",-0.282402679003618,"1998"
"3","UA",3.41094137034128,"1998"
"4","US",-1.3993204520141,"1998"
"5","AA",-3.18757736937719,"1998"
"6","NW",0.368608171050322,"1998"
"7","CO",0.258579559566743,"1998"
"8","TW",-0.084361736444869,"1998"
"9","HP",7.76154078766024,"1998"
"10","AS",3.86617039506734,"1998"
